SampleID,StationID,Station_D,SampleDateTime,Latitude,Longitude,Depth,Temperature,Salinity,Sigma-T,Conductivity,Beam Attenuation,Chla Fluor,Dissolved Oxygen (Model 43),DO % Saturation,Air Irradiance,Water Irradiance,pH <2>,TA in (mmol/kgSW),TCO2 in (mmol/kgSW),t(oC) out,P (dbars) out,pH out,fCO2 out (matm),pCO2 out (matm),HCO3 out (mmol/kgSW),CO3 out (mmol/kgSW),CO2 out (mmol/kgSW),B Alk out (mmol/kgSW),OH out (mmol/kgSW),P Alk out (mmol/kgSW),Si Alk out (mmol/kgSW) ,Revelle out,WCa out,WAr out,xCO2 out (dry at 1 atm) (ppm),Field Replicate,Data Source,VINDTA Sample Name,Sampled Bottle Name,Sampling Date,Sampling Depth,Salinity - Carolina,Salinity - Ries ,Run T,Sampling T,Pressure,Comments
WN177076,N18,N18-m,8/23/2017 11:55,42.36481476,-70.77576447,10.29351234,10.56057167,31.45716476,24.09406471,35.09196854,1.140925646,3.981368303,9.322271347,102.2023087,2798.35498,187.8669739,8.160458565,2163.074397,2033.323447,10.56057167,20.29351234,8.054302259,503.6071773,505.5393882,1908.845207,102.3386286,22.13967928,48.2972005,1.263766035,0,0,14.31637637,2.479823908,1.567560305,511.8633137,N,ToRies_Labprocessed2017sharedSeaGlass,,,,,,,,,,
WN177074,N18,N18-d,8/23/2017 11:53,42.36507034,-70.77612305,23.95474625,8.842619896,31.64061546,24.51333618,33.79625702,0.835992813,0.977186859,8.713759422,92.05580902,2437.831543,11.35180473,8.225678444,2113.50756,1903.744959,8.842619896,33.95474625,8.28140284,265.8292411,266.8722126,1743.635679,147.7348925,12.37442523,72.60187279,1.805582828,0,0,11.32832182,3.568707798,2.249741573,269.8427225,N,ToRies_Labprocessed2017sharedSeaGlass,,,,,,,,,,
WN177096,F22,F22-s,8/23/2017 13:19,42.48081589,-70.61466217,1.73307097,18.68651962,31.13366127,22.14762688,41.95574951,0.999477506,0.724153638,9.022584915,116.5495834,1452.7948,1150.68811,8.26583004,2181.310122,2074.546549,18.68651962,11.73307133,7.878758461,853.1815069,856.1330208,1951.073418,94.22727474,29.24595355,40.00408801,1.791408327,0,0,14.8587661,2.303261196,1.480958767,874.3958808,N,ToRies_Labprocessed2017sharedSeaGlass,,,,,,,,,,
WN177094,F22,F22-m,8/23/2017 13:17,42.48073196,-70.61509705,22.07475662,9.86956501,31.93419266,24.58110428,34.97073364,0.858312607,3.124806166,9.845633507,106.6315079,1871.738281,46.35153961,8.171839714,2173.963929,2021.081557,9.86956501,32.07475662,8.11701895,424.859633,426.5043983,1886.655982,115.3685009,19.05702962,55.1988963,1.379832272,0,0,13.40656284,2.781458989,1.758510197,431.5944648,Y,ToRies_Labprocessed2017sharedSeaGlass,,,,,,,,,,
WN177094,F22,F22-m,8/23/2017 13:17,42.48073196,-70.61509705,22.07475662,9.86956501,31.93419266,24.58110428,34.97073364,0.858312607,3.124806166,9.845633507,106.6315079,1871.738281,46.35153961,8.171839714,2169.572184,2017.602601,9.86956501,32.07475662,8.115199067,425.9941367,427.6432941,1883.783489,114.7111505,19.10791766,55.00024108,1.374062272,0,0,13.42723482,2.765610702,1.7484905,432.7469526,Y,ToRies_Labprocessed2017sharedSeaGlass,,,,,,,,,,
WN177092,F22,F22-d,8/23/2017 13:13,42.48058319,-70.61584473,79.20206451,6.832756042,32.08594513,25.14702225,32.51660538,1.120189667,0.326454192,8.94672966,90.50474548,2424.787109,1.545234203,8.198953629,2111.471387,1897.734937,6.832756042,89.20206451,8.309028676,238.9176136,239.880035,1737.735699,148.1261696,11.87307067,75.88489377,1.603553388,0,0,11.21963897,3.52739365,2.222023413,242.2040818,N,ToRies_Labprocessed2017sharedSeaGlass,,,,,,,,,,
WN1770A4,N04,N04-s,8/23/2017 13:56,42.44309616,-70.73490906,1.434291601,16.68984413,31.30170059,22.75026131,40.34474564,1.451154113,0.978989422,10.15396214,126.3153915,2418.539551,2249.623047,8.280163765,2166.527905,2057.736639,16.68984413,11.43429184,7.914065901,763.8331986,766.5427981,1935.992948,93.97483156,27.76872708,40.97946633,1.618141339,0,0,14.87799565,2.293810212,1.467285869,780.9247071,N,ToRies_Labprocessed2017sharedSeaGlass,,,,,,,,,,
WN1770A3,N04,N04-m,8/23/2017 13:55,42.44313431,-70.73506927,10.05853748,14.45382881,31.39869308,23.31330109,38.45236969,1.127691984,2.881033182,10.69068146,127.2303696,2960.146973,388.6405334,8.241722107,2133.125905,1940.498275,14.45382881,20.05853653,8.160130112,388.3277918,389.7449736,1784.324535,141.0816436,15.09206671,64.31671336,2.328419284,0,0,11.7820141,3.428635055,2.183294911,396.0644599,N,ToRies_Labprocessed2017sharedSeaGlass,,,,,,,,,,
WN1770A0,N04,N04-d,8/23/2017 13:52,42.44324493,-70.73554993,47.30577087,7.038899422,31.94469261,25.00839043,32.54925919,0.92222482,0.373798549,9.19118309,93.34132385,2025.177979,2.290390968,8.21989727,2122.921942,1915.508122,7.038899422,57.30577087,8.293797916,252.2283441,253.2416308,1758.089254,144.9632373,12.45569172,73.33956135,1.571752132,0,0,11.44367287,3.476240138,2.18878471,255.7306566,N,ToRies_Labprocessed2017sharedSeaGlass,,,,,,,,,,
WN1770C0,F23,F23-s,8/23/2017 15:01,42.33915329,-70.93945313,1.669253945,15.47191238,31.21126556,22.95232773,39.14832306,2.316735029,3.562338591,9.855153084,119.5966415,2261.672607,501.4616699,8.203213692,2130.000008,1990.548053,15.47191238,11.6692543,8.019326614,567.796053,569.8415328,1859.389904,109.7415755,21.41662241,49.29530786,1.841308864,0,0,13.6094304,2.676546131,1.707046795,579.7194467,N,ToRies_Labprocessed2017sharedSeaGlass,,,,,,,,,,
WN1770BE,F23,F23-m,8/23/2017 14:59,42.33917236,-70.93994141,13.77469635,12.5930233,31.37905312,23.66839218,36.78633881,1.794531226,7.197089195,9.43674469,108.0312881,2179.122314,10.77259064,8.191716194,2130.228975,1989.287628,12.5930233,23.77469635,8.060358489,497.2831526,499.1417022,1859.805671,108.9980274,20.48385862,50.88204358,1.55412266,0,0,13.66126615,2.643683363,1.677132991,506.2976444,N,ToRies_Labprocessed2017sharedSeaGlass,,,,,,,,,,
WN1770BC,F23,F23-d,8/23/2017 14:58,42.33917236,-70.94044495,26.64711189,12.0220108,31.42458725,23.81076241,36.33856964,1.788239717,6.354293346,9.335846901,105.6175919,2072.236816,1.122536659,8.231102943,2086.824803,1919.597059,12.0220108,36.64710999,8.139962941,392.7142446,394.1928002,1780.230924,122.8964444,16.46966955,59.03671463,1.77159004,0,0,12.53284779,2.97215409,1.883944485,399.6327832,N,ToRies_Labprocessed2017sharedSeaGlass,,,,,,,,,,
WN178069,N18,N18-d,9/6/2017 11:19,42.36650848,-70.77760315,24.29178238,9.043497086,31.71028519,24.53717041,34.03642654,0.980920792,2.230300426,7.413412571,78.70915222,1471.322266,2.449470997,8.121236801,2161.726865,2064.992507,9.043497086,34.29178238,7.976445284,601.8798159,604.2350862,1953.959064,83.24507432,27.78830251,40.3712839,0.917071336,0,0,15.83605446,2.008127881,1.267181569,611.052741,N,ToRies_Labprocessed2017sharedSeaGlass,,,,,,,,,,
WN17806B,N18,N18-m,9/6/2017 11:21,42.36676788,-70.77800751,13.86511421,12.65559292,31.45874596,23.71508789,36.92647171,1.360883832,12.46607494,8.052236557,92.33340454,1268.427002,23.45473862,8.061200142,2148.118263,2012.143991,12.65559292,23.86511421,8.04316355,524.2369172,526.1946296,1883.99025,106.6122385,21.54158745,49.4074732,1.505127376,0,0,13.91171302,2.584666835,1.640243176,533.7695679,N,ToRies_Labprocessed2017sharedSeaGlass,,,,,,,,,,
WN17806D,N18,N18-s,9/6/2017 11:23,42.36706543,-70.77838898,1.611719251,16.97797585,31.33238792,22.7075386,40.64081192,1.332937837,2.593185186,8.423766136,105.4061279,1264.905029,715.4456177,8.202916145,2124.604352,1892.264699,16.97797585,11.61171913,8.212331611,341.1229835,342.3286813,1712.863806,167.1063715,12.2945218,74.23097469,3.303034437,0,0,10.62086351,4.079325235,2.611374907,348.8722026,N,ToRies_Labprocessed2017sharedSeaGlass,,,,,,,,,,
WN179063,N18,N18-d,11/1/2017 11:33,42.36608505,-70.77713776,23.9088974,10.33855915,32.10684967,24.6380291,35.55388641,1.064915419,1.712198973,7.128663063,78.09461975,1773.532959,4.954629898,8.108872414,2176.985235,2071.522269,10.33855915,33.9088974,7.977986548,609.7397628,612.0859224,1955.770578,88.85035768,26.90124082,42.47240792,1.052389427,0,0,15.36395343,2.139558773,1.35440373,619.62592,N,ToRies_Labprocessed2017sharedSeaGlass,,,,,,,,,,
WN179066,N18,N18-m,11/1/2017 11:36,42.36621094,-70.77718353,6.102235317,11.30759621,31.98025513,24.3711834,36.27376556,1.144327641,4.804018497,7.807621956,87.28765869,2172.738281,133.8700409,8.109052658,2166.503809,2059.565115,11.30759621,16.10223579,7.972222759,623.6714357,626.0412795,1942.930762,89.95560755,26.67878885,42.53715324,1.135535724,0,0,15.21935019,2.175645596,1.378890737,634.2744066,N,ToRies_Labprocessed2017sharedSeaGlass,,,,,,,,,,
WN179067,N18,N18-s,11/1/2017 11:37,42.36626434,-70.77718353,1.48992753,11.36132145,31.97907448,24.36058044,36.31812668,1.181705952,2.895383358,7.908318043,88.51535797,2268.471924,413.6053162,8.119576454,2163.083134,2047.836758,11.36132145,11.48992729,7.995857629,586.9011836,589.1297594,1928.338315,94.43621898,25.06224636,44.67803236,1.20479074,0,0,14.84726001,2.28596847,1.448874627,596.9054704,N,ToRies_Labprocessed2017sharedSeaGlass,,,,,,,,,,
WN179087,F22,F22-s,11/1/2017 12:56,42.48096466,-70.61647034,1.765501142,11.92376137,31.82916832,24.14215279,36.6616745,1.435587525,5.881521225,8.300474167,93.94510651,822.4656982,347.2892151,8.144062042,2195.963497,2106.369117,11.92376137,11.76550102,7.912142547,741.9068333,744.7036251,1993.323704,81.90612577,31.1394106,37.79463945,1.045279764,0,0,16.01567606,1.984806639,1.258836582,754.9111577,N,ToRies_Labprocessed2017sharedSeaGlass,,,,,,,,,,
WN179086,F22,F22-m,11/1/2017 12:55,42.48083496,-70.616539,15.00238609,11.77448463,31.85088539,24.18667221,36.55765152,1.35520196,6.393914223,7.991911411,90.17658997,831.8522339,6.694001675,8.116301537,2160.360556,2016.050602,11.77448463,25.00238609,8.070729871,485.1538697,486.9862938,1884.4971,111.0952547,20.4583865,52.19474962,1.486867917,0,0,13.62670659,2.685241258,1.702954665,493.5949053,Y,ToRies_Labprocessed2017sharedSeaGlass,,,,,,,,,,
WN179086,F22,F22-m,11/1/2017 12:55,42.48083496,-70.616539,15.00238609,11.77448463,31.85088539,24.18667221,36.55765152,1.35520196,6.393914223,7.991911411,90.17658997,831.8522339,6.694001675,8.116301537,2156.152029,2011.196822,11.77448463,25.00238609,8.072883439,481.4840016,483.3025647,1879.539265,111.3537908,20.30363234,52.41966459,1.494259268,0,0,13.58730921,2.691490236,1.706917707,489.8611864,Y,ToRies_Labprocessed2017sharedSeaGlass,,,,,,,,,,
WN179083,F22,F22-d,11/1/2017 12:51,42.48046112,-70.61671448,77.8328476,8.311871529,32.51860809,25.28134346,34.19773865,1.235465884,0.296234459,7.009444237,73.57771301,811.3130493,0.900568128,8.123679161,2151.69835,2013.332275,8.311871529,87.8328476,8.093680131,434.4845373,436.2010912,1887.810355,105.0551982,20.46665707,52.64491567,1.140876393,0,0,13.93836189,2.497283147,1.578159154,440.8802646,N,ToRies_Labprocessed2017sharedSeaGlass,,,,,,,,,,
WN179091,N04,N04-d,11/1/2017 13:28,42.44411087,-70.73778534,49.42756653,8.529208183,32.46811676,25.20898819,34.32781982,1.133070111,0.318059862,6.90681839,72.83594513,969.5717773,0.978706837,8.112469673,2195.674652,2112.023054,8.529208183,59.42756653,7.929951803,676.6110146,679.2765679,2003.504809,76.87128832,31.64673619,37.64216582,0.796869564,0,0,16.45782689,1.837740795,1.161224227,686.6728765,N,ToRies_Labprocessed2017sharedSeaGlass,,,,,,,,,,
WN179094,N04,N04-m,11/1/2017 13:31,42.44434357,-70.7379303,6.128344059,11.65998554,31.88595009,24.23454094,36.48878098,1.314745069,7.076882362,8.099184036,91.18293762,996.3688354,126.0162125,8.125819206,2155.286021,2026.194889,11.65998554,16.12834358,8.032079909,534.5965991,536.6187525,1901.419889,102.1537135,22.62133693,48.22256612,1.34560631,0,0,14.22910275,2.47233852,1.567593552,543.8450946,N,ToRies_Labprocessed2017sharedSeaGlass,,,,,,,,,,
WN179095,N04,N04-s,11/1/2017 13:32,42.44443893,-70.73803711,1.553744674,11.80115032,31.88861465,24.21077538,36.61453629,1.27834928,4.260044575,8.229644775,92.93406677,977.4921875,557.5455322,8.145007133,2163.703632,2033.676205,11.80115032,11.55374432,8.031958082,537.8636728,539.8944832,1908.023171,102.9965692,22.6565138,48.33372694,1.362981721,0,0,14.21033968,2.494954005,1.582262853,547.2340128,N,ToRies_Labprocessed2017sharedSeaGlass,,,,,,,,,,
WN1790AD,F23,F23-d,11/1/2017 14:35,42.3392334,-70.94093323,26.3314476,12.00531292,31.09575462,23.5587883,35.98157883,2.590054512,1.603072166,7.272746086,82.07904053,843.0050659,0.949200511,8.065228462,2132.855623,2038.451728,12.00531292,36.3314476,7.939033611,676.5210458,679.0686721,1927.042312,82.97062916,28.43890213,38.77762484,1.106347496,0,0,15.71755842,2.010390695,1.273166266,688.4312273,N,ToRies_Labprocessed2017sharedSeaGlass,,,,,,,,,,
WN1790AF,F23,F23-m,11/1/2017 14:37,42.33955765,-70.94042969,12.98326778,12.01220036,31.03778458,23.51225853,35.92163467,2.688344955,1.637992859,7.292505741,82.28430176,869.3731689,1.449851632,8.053123474,2117.540937,2031.757919,12.01220036,22.98326874,7.914673484,715.5802846,718.2747601,1923.550828,78.12265969,30.08447385,36.71288298,1.044286505,0,0,16.05579223,1.898109206,1.201685456,728.1827522,N,ToRies_Labprocessed2017sharedSeaGlass,,,,,,,,,,
WN1790B1,F23,F23-s,11/1/2017 14:38,42.33995819,-70.93996429,1.542141676,12.46858788,30.01305008,22.63371849,35.23148346,2.488407373,1.98149085,7.472174644,84.59217072,915.5740967,423.802002,8.055614471,2089.821253,2012.268715,12.46858788,11.54214191,7.898197741,747.7442599,750.5433581,1907.438836,73.66573499,31.16406928,34.03713146,1.026705927,0,0,16.4321415,1.804691617,1.139920552,761.2227679,N,ToRies_Labprocessed2017sharedSeaGlass,,,,,,,,,,
BH,H2,Inner Harbor,10/11/2017 14:35,42.3676987,-71.0477727,1.64,17.69,30.8,,,,2.73,7.24,90.1,,,7.98,2087.550865,1979.277498,17.69000053,11.64000034,7.913151018,746.5494168,749.1645396,1860.658453,92.18890785,26.43010838,40.77781201,1.74908046,0,0,14.65921671,2.260302076,1.447187314,764.1618189,N,ToRies_Labprocessed2017sharedSeaGlass,,,,,,,,,,
BH,H2,Inner Harbor,10/11/2017 14:37,42.3676987,-71.0477727,9.95,16.16,31.64,,,,2.89,6.98,84.7,,,8,2109.349176,2003.06207,16.15999985,19.95000076,7.914210554,736.7420718,739.3731326,1885.233978,90.67131932,27.15675364,41.23048018,1.554334917,0,0,14.81343219,2.203920592,1.409512922,752.7740696,N,ToRies_Labprocessed2017sharedSeaGlass,,,,,,,,,,
BH,H4,Inner Harbor,10/11/2017 14:38,42.3684072,-71.0456438,1.2,17.68,30.89,,,,4.67,8.02,99.9,,,8.01,2089.170339,1985.862153,17.68000031,11.19999981,7.897448958,776.9355819,779.6574881,1868.86926,89.49264731,27.50024559,39.64026001,1.688608542,0,0,14.85963569,2.193029064,1.404437894,795.2543789,N,ToRies_Labprocessed2017sharedSeaGlass,,,,,,,,,,
BH,H4,Inner Harbor,10/11/2017 14:18,42.3684072,-71.0456438,10.77,16.05,31.67,,,,2.49,6.99,84.8,,,7.99,2114.446046,2004.99756,16.04999924,20.77000046,7.923923352,719.5799018,722.1532536,1885.926606,92.46412581,26.60684049,42.02876704,1.574660651,0,0,14.70219098,2.246497233,1.436515106,735.1486076,N,ToRies_Labprocessed2017sharedSeaGlass,,,,,,,,,,
BH,M2,Mystic,10/11/2017 14:18,42.3737104,-71.0463438,2.07,17.76,30.84,,,,3.94,6.92,86.3,,,8,2090.14401,1980.394894,17.76000023,12.06999969,7.915706199,742.6927246,745.2920492,1861.068271,93.09208224,26.23447011,41.13185524,1.772065237,0,0,14.59828991,2.281905544,1.461436901,760.2787959,Y,ToRies_Labprocessed2017sharedSeaGlass,,,,,,,,,,
BH,M2,Mystic,10/11/2017 14:35,42.3737104,-71.0463438,2.07,17.76,30.84,,,,3.94,6.92,86.3,,,8,2085.841973,1982.519941,17.76000023,12.06999969,7.897366995,776.6234951,779.3415728,1865.625446,89.46140045,27.43302202,39.60783825,1.698793154,0,0,14.84966817,2.192909007,1.40443944,795.0130062,Y,ToRies_Labprocessed2017sharedSeaGlass,,,,,,,,,,
BH,M2,Mystic,10/11/2017 14:36,42.3737104,-71.0463438,10.96,15.91,31.72,,,,2.7,6.97,84.2,,,8,2121.582634,2012.338047,15.90999985,20.95999908,7.92388602,720.9425773,723.5253778,1893.11602,92.46048061,26.76152299,42.00169199,1.556104498,0,0,14.73507579,2.245293862,1.435487132,736.427012,N,ToRies_Labprocessed2017sharedSeaGlass,,,,,,,,,,
BH,C2,Charles,10/11/2017 14:49,42.3699199,-71.0564037,2.54,17.55,30.85,,,,4.62,6.64,82.4,,,7.98,2117.276188,2005.929391,17.54999924,12.53999996,7.920363665,742.348339,744.9533286,1884.935806,94.61229402,26.38126004,41.36996409,1.758085689,0,0,14.62485207,2.318183602,1.483986287,759.7321246,N,ToRies_Labprocessed2017sharedSeaGlass,,,,,,,,,,
BH,C2,Charles,10/11/2017 14:49,42.3699199,-71.0564037,10.75,16.2,31.65,,,,2.84,6.32,76.8,,,7.99,2112.919898,2009.423206,16.20000076,20.75,7.90507585,755.4866603,758.1832966,1892.333018,89.27720023,27.81299874,40.51723717,1.527963972,0,0,14.93498875,2.169697437,1.387799241,771.9608484,N,ToRies_Labprocessed2017sharedSeaGlass,,,,,,,,,,
BH,C2,Charles,10/20/2017 14:49,42.3699199,-71.0564037,1.14,15.34,31.09,,,,2.33,6.71,80,,,7.96,2116.117852,2034.618888,15.34000015,11.14000034,7.857133306,853.2194854,856.2983525,1924.726868,77.55955098,32.33256568,35.03705989,1.248995721,0,0,15.96496432,1.892975885,1.206548153,871.0154929,N,ToRies_Labprocessed2017sharedSeaGlass,,,,,,,,,,
BH,C2,Charles,10/20/2017 15:05,42.3699199,-71.0564037,9.27,14.97,31.52,,,,2.09,6.74,79.9,,,7.97,2134.613053,2042.840244,14.97000027,19.27000046,7.886414848,793.1002636,795.975679,1929.461379,83.05832194,30.32053437,37.7445587,1.303655039,0,0,15.57383983,2.018244456,1.286987088,809.325705,Y,ToRies_Labprocessed2017sharedSeaGlass,,,,,,,,,,
BH,C2,Charles,10/20/2017 15:05,42.3699199,-71.0564037,9.27,14.97,31.52,,,,2.09,6.74,79.9,,,7.97,2134.951502,2045.306096,14.97000027,19.27000046,7.879942502,806.2854278,809.2086466,1932.522059,81.9594766,30.82460837,37.23958787,1.284370557,0,0,15.66161262,1.991543477,1.269960501,822.7806146,Y,ToRies_Labprocessed2017sharedSeaGlass,,,,,,,,,,
BH,H2,Inner Harbor,10/20/2017 11:24,42.3676987,-71.0477727,0.79,15.27,30.59,,,,1.53,8.12,96.3,,,7.97,2123.07595,2030.627988,15.27000046,10.78999996,7.897834235,775.9987192,778.8014237,1917.590363,83.48663475,29.55103714,37.1765991,1.348668256,0,0,15.60024506,2.043931006,1.300702355,792.1292198,Y,ToRies_Labprocessed2017sharedSeaGlass,,,,,,,,,,
BH,H2,Inner Harbor,10/20/2017 11:24,42.3676987,-71.0477727,0.79,15.27,30.59,,,,1.53,8.12,96.3,,,7.97,2122.090468,2034.768922,15.27000046,10.78999996,7.882196095,806.8333275,809.7473986,1923.271174,80.7724951,30.725259,35.98690046,1.300969139,0,0,15.81117139,1.977483075,1.25841669,823.6047798,Y,ToRies_Labprocessed2017sharedSeaGlass,,,,,,,,,,
BH,H2,Inner Harbor,10/20/2017 11:24,42.3676987,-71.0477727,11.46,14.77,31.61,,,,2.31,7.42,87.7,,,8,2130.064525,2040.155627,14.77000046,21.45999908,7.882502349,796.9453759,799.8420949,1927.673682,81.84370361,30.63831248,37.44584345,1.270844056,0,0,15.64200097,1.986511238,1.266543117,813.0815914,N,ToRies_Labprocessed2017sharedSeaGlass,,,,,,,,,,
BH,H4,Inner Harbor,10/20/2017 11:40,42.3684072,-71.0456438,2.01,15.18,30.86,,,,1.83,7.94,94.2,,,7.98,2123.666115,2042.989024,15.18000031,12.01000023,7.85904574,852.789987,855.8735657,1933.174107,77.29992729,32.51497908,34.67581891,1.230317991,0,0,16.0590318,1.888745995,1.202669394,870.4321916,N,ToRies_Labprocessed2017sharedSeaGlass,,,,,,,,,,
BH,H4,Inner Harbor,10/20/2017 11:40,42.3684072,-71.0456438,13.47,14.71,31.6,,,,2.67,7.33,86.5,,,8.01,2128.872275,2030.957064,14.71000004,23.46999931,7.907547455,747.1551437,749.8729618,1916.19479,85.98380613,28.77842875,39.3837735,1.338758729,0,0,15.31347686,2.086299683,1.329992656,762.2366414,N,ToRies_Labprocessed2017sharedSeaGlass,,,,,,,,,,
BH,M2,Mystic,10/20/2017 11:41,42.3737104,-71.0463438,1.09,15.22,30.97,,,,2.15,7.54,89.5,,,7.99,2129.289563,2045.64284,15.22000027,11.09000015,7.866019387,839.7382607,842.7731031,1934.720623,78.96329515,31.95889968,35.39857229,1.257647798,0,0,15.93704654,1.928455623,1.228430109,857.1455652,N,ToRies_Labprocessed2017sharedSeaGlass,,,,,,,,,,
BH,M2,Mystic,10/20/2017 11:50,42.3737104,-71.0463438,13.77,14.72,31.58,,,,2.43,7.18,84.8,,,8.01,2125.166363,2031.924808,14.72000027,23.77000046,7.893938341,772.142181,774.9505332,1918.759617,83.43017356,29.73511097,38.26124881,1.298157408,0,0,15.49878117,2.024504142,1.290563038,787.7362128,N,ToRies_Labprocessed2017sharedSeaGlass,,,,,,,,,,
BH,C2,Charles,10/23/2017 11:51,42.3699199,-71.0564037,1.19,15.29,29.27,,,,3.92,7.29,85.8,,,7.93,2026.9172,1964.085187,15.28999996,11.18999958,7.825690522,898.9962116,902.2423262,1863.372685,66.24527281,34.46731142,29.95661482,1.112557125,0,0,16.73726024,1.634865046,1.036128178,917.7140879,N,ToRies_Labprocessed2017sharedSeaGlass,,,,,,,,,,
BH,C2,Charles,10/23/2017 12:02,42.3699199,-71.0564037,9.34,14.51,31.58,,,,1.58,6.92,81.3,,,7.94,2142.542638,2066.152015,14.51000023,19.34000015,7.843702753,882.1032543,885.3201395,1956.782061,75.18140238,34.18870684,34.2788238,1.133659419,0,0,16.23540488,1.825386743,1.163055573,899.7267448,Y,ToRies_Labprocessed2017sharedSeaGlass,,,,,,,,,,
BH,C2,Charles,10/23/2017 12:02,42.3699199,-71.0564037,9.34,14.51,31.58,,,,1.58,6.92,81.3,,,7.94,2143.069156,2071.692072,14.51000023,19.34000015,7.838707512,900.7015272,903.9862372,1963.778428,72.8333619,35.08035279,32.53812458,1.100669194,0,0,16.54584223,1.777814702,1.130032269,918.7036686,Y,ToRies_Labprocessed2017sharedSeaGlass,,,,,,,,,,
BH,H2,Inner Harbor,10/23/2017 12:38,42.3699199,-71.0564037,1.11,15.15,30.71,,,,3.36,7.13,84.5,,,7.94,2117.756534,2043.852035,15.14999962,11.10999966,7.840321357,892.3336517,895.5614457,1936.015241,73.75464996,34.08222631,33.07532619,1.171377304,0,0,16.33307387,1.804008825,1.14813137,910.7665659,N,ToRies_Labprocessed2017sharedSeaGlass,,,,,,,,,,
BH,H2,Inner Harbor,10/23/2017 12:39,42.3699199,-71.0564037,10.6,14.4,31.58,,,,2.34,6.84,80.2,,,7.97,2142.492966,2063.666475,14.39999962,20.60000038,7.852720968,861.3889257,864.5346773,1953.829427,76.33829814,33.49874563,34.85540945,1.145791593,0,0,16.15022619,1.85289928,1.180330505,878.5016876,N,ToRies_Labprocessed2017sharedSeaGlass,,,,,,,,,,
